"Terjemahan Lama"


"This Bible is in the Public Domain."

"Verse ID","Book Name","Book Number",Chapter,Verse,Text
160,Kejadian,1,6,22,"Maka dibuatlah oleh Nuh setuju dengan segala perkara firman Allah kepadanya, demikianlah dibuatnya."
161,Kejadian,1,7,1,"Hata, maka kemudian dari pada itu berfirmanlah Tuhan kepada Nuh: Masuklah engkau serta segala isi rumahmupun ke dalam bahtera, karena engkaulah yang Kulihat benar di hadapan hadirat-Ku di antara segala orang zaman ini."
162,Kejadian,1,7,2,"Maka dari pada segala binatang yang halal hendaklah diambil olehmu akan tujuh pasang; yaitu jantan betina; tetapi dari pada segala binatang yang haram dua ekor saja, yaitu jantan serta dengan betinanya."
163,Kejadian,1,7,3,"Dan lagi dari pada unggas yang di udarapun tujuh pasang, yaitu jantan betina, akan memeliharakan hidup benihnya di atas seluruh muka bumi."
164,Kejadian,1,7,4,"Karena tujuh hari lagi maka Aku akan menurunkan hujan kepada bumi ini empat puluh hari empat puluh malam lamanya, dan segala keadaan yang hidup, yang telah Kujadikan itu, hendak Kubinasakan dari atas muka bumi."
165,Kejadian,1,7,5,"Maka oleh Nuh diperbuatlah akan segala perkara yang dipesan Tuhan kepadanya."
166,Kejadian,1,7,6,"Maka adalah umur Nuh itu enam ratus tahun tatkala air bah itu datang ke atas bumi."
167,Kejadian,1,7,7,"Maka Nuh dengan anak bininya dan bini-bini anaknyapun sertanya masuklah ke dalam bahtera dari karena air bah itu."
168,Kejadian,1,7,8,"Maka dari pada segala binatang yang halal dan yang haram, dan dari pada segala unggas, dan dari pada segala binatang yang melata di atas bumi,"
169,Kejadian,1,7,9,"datanglah berpasang-pasang mendapatkan Nuh, lalu masuk ke dalam bahtera, yaitu dari pada jantan dan betina, seperti firman Allah kepada Nuh itu."
170,Kejadian,1,7,10,"Hata, maka selang tujuh hari datanglah air bah itu di atas bumi;"
171,Kejadian,1,7,11,"yaitu tatkala umur Nuh enam ratus tahun, pada bulan yang kedua dan tujuh belas hari bulan, pada hari itu juga segala pancaran tubir yang besar itupun berpecahlah dan segala pintu air di langitpun terbukalah."
172,Kejadian,1,7,12,"Maka hujan yang deraspun turunlah kepada bumi empat puluh hari empat puluh malam lamanya."
173,Kejadian,1,7,13,"Maka pada hari itu juga masuklah Nuh dan Sem dan Ham dan Yafet, yaitu anak-anak Nuh, dan bini Nuh, dan ketiga orang bini anaknya itupun sertanya ke dalam bahtera."
174,Kejadian,1,7,14,"Maka mereka itu serta dengan segala binatang yang liar dengan bakanya dan segala binatang yang jinak dengan bakanya dan segala binatang yang melata di atas bumi dengan bakanya dan segala unggas dengan bakanya dan segala burung-burung dengan pelbagai sayapnya."
175,Kejadian,1,7,15,"Maka dari pada segala kejadian yang bernafas dan hidup datanglah berpasang-pasang mendapatkan Nuh ke dalam bahtera itu."
176,Kejadian,1,7,16,"Maka sekaliannya yang masuk itu masuklah jantan betina dari pada segala kejadian, setuju dengan firman Allah yang kepada Nuh itu. Setelah sudah masuk ia, maka ditutupkan Tuhan akan bahtera itu."
177,Kejadian,1,7,17,"Maka adalah air bah itu di atas bumi empat puluh hari lamanya, dan air itupun bertambah-tambahlah, diangkatnya akan bahtera itu, sehingga ia itu naik tinggi dari atas bumi."
178,Kejadian,1,7,18,"Maka air itupun makin bertambah-tambah dan menjadi amat besar di atas bumi, dan bahtera itupun teratung-atunglah di atas air."
179,Kejadian,1,7,19,"Maka air itupun makinlah bertambah-tambah besarnya di atas muka bumi, sehingga segala gunung yang tinggi-tinggi di bawah segala langitpun diliputi olehnya."
180,Kejadian,1,7,20,"Lima belas hasta lebih tinggi lagi naiklah air itu setelah diliputinya akan segala gunung itu."
181,Kejadian,1,7,21,"Maka segala kejadian yang bergerak di atas muka bumi itupun putuslah nyawanya, baik segala unggas baik segala binatang yang jinak baik segala binatang liar dan segala binatang yang melata di atas bumi, dan segala manusiapun."
182,Kejadian,1,7,22,"Dari pada segala kejadian yang di darat itu barang sesuatu yang ada nafas hidup dalam lubang hidungnya itupun matilah."
183,Kejadian,1,7,23,"Demikianlah hal ditumpas segala keadaan yang di atas muka bumi, baik manusia, baik binatang yang jinak dan segala binatang yang melata dan segala unggas di udara, maka tumpaslah sekaliannya itu dari atas bumi; hanya Nuh juga tinggal hidup dan segala mereka yang sertanya dalam bahtera itu."
184,Kejadian,1,7,24,"Maka air itupun besarlah di atas bumi seratus lima puluh hari lamanya."
185,Kejadian,1,8,1,"Hata, maka Allahpun ingatlah akan Nuh dan akan segala binatang liar dan jinak yang bersama-sama dengan dia dalam bahtera itu; maka diadakan Allah suatu angin bertiup di atas bumi, lalu air itupun surutlah."
186,Kejadian,1,8,2,"Maka segala pancaran tubir dan segala pintu air di langit itupun terkatuplah dan hujan yang deras dari langit itupun terhentilah."
187,Kejadian,1,8,3,"Maka air itupun baliklah dari atas bumi sambil beralun-alun pergi datang; maka pada kesudahan seratus lima puluh hari air itupun surutlah."
188,Kejadian,1,8,4,"Maka pada bulan yang ketujuh dan tujuh belas hari bulan itu terkandaslah bahtera itu di atas gunung Ararat."
189,Kejadian,1,8,5,"Maka air itupun makinlah lebih surut, sehingga pada bulan yang kesepuluh; dan pada bulan yang kesepuluh sehari bulan itu kelihatanlah segala puncak gunung."
190,Kejadian,1,8,6,"Maka kemudian dari pada empat puluh hari dibukakanlah oleh Nuh tingkap bahtera, yang telah diperbuatnya itu."
191,Kejadian,1,8,7,"Lalu dilepaskannya seekor burung gagak, yang terbang pergi datang, sehingga kekeringanlah air itu dari atas muka bumi."
192,Kejadian,1,8,8,"Kemudian dari pada itu dilepaskannya seekor burung merpati, hendak melihat kalau air itu sudah surut sekali dari atas muka bumi."
193,Kejadian,1,8,9,"Tetapi oleh merpati itu tiada didapati akan tempat hendak bertengger, maka kembalilah ia kepada Nuh dalam bahtera, karena adalah lagi air di atas seluruh muka bumi; maka oleh Nuh dianjurkan tangan, dicapainya akan dia, lalu diambilnya pula akan dia ke dalam bahtera."
194,Kejadian,1,8,10,"Maka oleh Nuh dinantikan pula tujuh hari lagi, lalu dilepaskannya pula merpati itu ke luar dari dalam bahtera."
195,Kejadian,1,8,11,"Maka kembalilah pula merpati itu kepada Nuh pada petang hari; bahwa sesungguhnya adalah diparuhnya sehelai daun terpetik dari pohon zait; sebab itu diketahui Nuh akan hal telah kekeringan air itu dari atas bumi."
196,Kejadian,1,8,12,"Maka bernantilah pula ia tujuh hari lagi, kemudian dilepaskannya merpati itu pula, tetapi tiada ia kembali lagi kepada Nuh."
197,Kejadian,1,8,13,"Maka adalah pada enam ratus satu tahun, pada bulan yang pertama dan pada sehari bulan itu airpun kekeringanlah dari atas muka bumi; maka dibuka oleh Nuh akan tudung bahtera itu, lalu dilihatnya bahwa sesungguhnya muka bumi itupun kekeringanlah adanya."
198,Kejadian,1,8,14,"Maka pada bulan yang kedua dan pada tujuh likur hari bulan kekeringanlah bumi itu."
199,Kejadian,1,8,15,"Lalu firman Allah kepada Nuh, kata-Nya:"
200,Kejadian,1,8,16,"Keluarlah dari dalam bahtera itu, baik engkau baik anak binimu, dan bini anak-anakmu itu sertamu,"
201,Kejadian,1,8,17,"dan bawalah ke luar bersama-sama akan segala binatang hidup yang sertamu dari pada segala yang berdaging, yaitu dari pada unggas dan binatang yang jinak dan segala binatang yang melata di atas bumi, supaya berbiak dan berlimpah-limpah ia di atas bumi dan bertambah-tambah banyaknya di atas bumi."
202,Kejadian,1,8,18,"Maka keluarlah Nuh dan anak bininya dan bini anak-anaknyapun sertanya."
203,Kejadian,1,8,19,"Maka segala binatang liar dan segala yang melata dan segala unggas dan barang sesuatu yang menjalar di atas bumi, masing-masing dengan jenisnya itupun keluarlah dari dalam bahtera."
204,Kejadian,1,8,20,"Maka diperbuatlah oleh Nuh akan sebuah mezbah bagi Tuhan, diambilnyalah dari pada segala binatang yang halal dan dari pada segala unggas yang halal, lalu dipersembahkannya korban bakaran di atas mezbah itu."
205,Kejadian,1,8,21,"Maka harumlah baunya kepada Tuhan, lalu kata Tuhan dalam diri-Nya: Bahwa tiada Aku hendak mengutuki bumi itu lagi dari sebab manusia, meskipun sangka-sangka hati manusia itu jahat adanya dari pada kecil mula, dan tiada lagi Aku akan membinasakan pula segala keadaan yang hidup seperti yang telah Kuperbuat itu."
206,Kejadian,1,8,22,"Maka selamanya ada bumi, tiada lagi akan berhenti musim menabur dan menuai, sejuk dan panas, musim hujan dan musim kemarau, siang dan malam itu."
207,Kejadian,1,9,1,"Maka diberkati Allah akan Nuh serta anak-anaknya; maka firman Tuhan kepadanya: Berbiaklah kamu dan bertambah-tambahlah dan ramaikanlah bumi itu."
208,Kejadian,1,9,2,"Maka takut dan gentar akan dikau berlakulah atas segala binatang yang di atas bumi itu dan segala unggas yang di udara dan segala keadaan yang bergerak di atas bumi dan segala ikan yang di laut, maka sekaliannya itu Kuserahkan ke tanganmu."
209,Kejadian,1,9,3,"Maka segala binatang yang bergerak, yaitu yang hidup, itu akan menjadi makananmu; sekalian itu telah kuberikan kepadamu, demikianpun segala tumbuh-tumbuhan yang hijau."
210,Kejadian,1,9,4,"Tetapi daging dengan jiwanya, yaitu dengan darahnya, janganlah kamu makan dia."
211,Kejadian,1,9,5,"Bahwa sesungguhnya akan darah kamu, yaitu jiwa kamu, maka Aku akan menuntut belanya; kepada segala binatang Aku menuntut belanya dan kepada tangan manusiapun; dan kepada tangan segala saudara orang Aku akan menuntut jiwa manusia."
212,Kejadian,1,9,6,"Barangsiapa yang menumpahkan darah manusia, maka darahnyapun akan ditumpahkan oleh manusia, karena atas teladan Allah telah dijadikan Allah akan manusia itu."
213,Kejadian,1,9,7,"Tetapi akan kamu, hendaklah kamu berbiak dan bertambah-tambah dan beranak berbuah di atas bumi dengan kelimpahan serta berbanyak-banyaklah kamu di atas bumi itu."
214,Kejadian,1,9,8,"Lalu berfirmanlah Allah kepada Nuh dan kepada anak-anaknyapun sertanya, kata-Nya:"
215,Kejadian,1,9,9,"Bahwasanya Aku, bahkan Aku yang meneguhkan perjanjian-Ku dengan kamu dan dengan benihmu yang kemudian dari padamu,"
216,Kejadian,1,9,10,"dan lagi dengan segala kejadian hidup yang sertamu dari pada unggas dan segala binatang yang jinak dan segala binatang di bumi yang sertamu, dengan segala yang keluar dari dalam bahtera itu hingga segala binatang yang di atas bumipun."
217,Kejadian,1,9,11,"Maka Aku meneguhkan perjanjian-Ku ini dengan kamu, bahwa segala keadaan yang berdaging itu sekali-kali tiada akan dibinasakan lagi dengan air bah, dan tiada lagi akan ada air bah yang membinasakan bumi."
218,Kejadian,1,9,12,"Maka firman Allah: Bahwa inilah tanda perjanjian-Ku, yang Kuperbuat diantara-Ku dengan kamu dan dengan segala kejadian hidup, yang sertamu, turun-temurun sampai selama-lamanya:"
219,Kejadian,1,9,13,"Bahwa pelangi-Ku telah Kutaruh dalam awan-awan, maka ia itulah akan tanda perjanjian di antara-Ku dengan bumi."
220,Kejadian,1,9,14,"Maka akan jadi kelak, apabila Aku mendatangkan awan-awan ke atas bumi dan pelangi itupun kelihatan dalam awan-awan,"
221,Kejadian,1,9,15,"bahwa Aku ingat akan perjanjian-Ku yang di antara-Ku dengan kamu dan dengan segala kejadian yang hidup di antara segala yang berdaging, bahwa sekali-kali tiada lagi menjadi air bah, yang membinasakan segala keadaan yang berdaging itu."
222,Kejadian,1,9,16,"Maka apabila pelangi itu dalam awan-awan. Aku menilik akan dia kelak hendak ingat akan perjanjian yang kekal, yang antara Allah dengan segala kejadian yang hidup dan yang berdaging di atas bumi."
223,Kejadian,1,9,17,"Maka firman Allah kepada Nuh: Bahwa inilah tanda perjanjian yang telah Kuteguhkan antara Aku dengan segala yang berdaging di atas bumi adanya."
224,Kejadian,1,9,18,"Bermula, maka anak-anak Nuh yang keluar dari dalam bahtera itu, yaitu Sem dan Ham dan Yafet; maka Ham itulah bapa Kanaan."
225,Kejadian,1,9,19,"Maka ketiga orang inilah anak-anak Nuh dan dari pada mereka itulah orang berpecah-pecah di atas seluruh muka bumi."
226,Kejadian,1,9,20,"Arakian, maka Nuh mulai menjadi seorang peladang, ditanamnyalah pokok anggur satu kebun."
227,Kejadian,1,9,21,"Maka diminum oleh Nuh air anggur itu, lalu iapun mabuklah, maka berbaringlah ia dengan telanjang di tengah-tengah kemahnya."
228,Kejadian,1,9,22,"Maka terlihatlah Ham, bapa Kanaan itu, akan ketelanjangan bapanya, lalu pergilah ia memberitahu kepada kedua saudaranya, yang di luar."
229,Kejadian,1,9,23,"Maka oleh Sem dan Yafet diambil akan sehelai kain, disangkutkannya pada bahunya, lalu berjalanlah ia membelakang, ditudungkannyalah ketelanjangan bapanya sambil dipalingkannya mukanya, sehingga tiada dilihat oleh mereka itu akan ketelanjangan bapanya."
230,Kejadian,1,9,24,"Hata, maka Nuhpun sadarlah dari pada mabuknya, lalu diketahuinyalah akan perbuatan anaknya yang bungsu itu kepadanya."
231,Kejadian,1,9,25,"Maka katanya: Laknatlah si Kanaan; biarlah ia menjadi hamba segala hamba saudaranya."
232,Kejadian,1,9,26,"Dan lagi kata Nuh: Segala puji bagi Tuhan, yaitulah Allahnya Sem, maka Kanaan itu menjadi hambanya."
233,Kejadian,1,9,27,"Maka Allah akan meluaskan Yafet sehingga ia akan menduduki kemah-kemah Sem; maka Kanaan akan menjadi hambanya."
234,Kejadian,1,9,28,"Maka kemudian dari pada air bah, Nuh itu hidup tiga ratus lima puluh tahun lamanya."
235,Kejadian,1,9,29,"Maka adalah sekalian umur Nuh itu sembilan ratus lima puluh tahun, lalu matilah ia."
236,Kejadian,1,10,1,"Bermula, maka inilah anak buahnya anak-anak Nuh, yaitu Sem, Ham dan Yafet; maka kemudian dari pada air bah itu mereka itu beranak laki-laki beberapa orang."
237,Kejadian,1,10,2,"Adapun anak laki-laki Yafet yaitu Gomer dan Magog dan Madai dan Yawan dan Tubal dan Mesekh dan Tiras."
238,Kejadian,1,10,3,"Maka anak laki-laki Gomer yaitu Askenaz dan Rifat dan Togarma."
239,Kejadian,1,10,4,"Maka anak laki-laki Yawan yaitu Elisa dan Tarsis dan segala orang Khitim dan Dodanim."
240,Kejadian,1,10,5,"Maka dari pada mereka inilah berpecah-pecah beberapa bangsa kepada segala pulau dan ke tepi-tepi laut, masing-masing dengan bahasanya dan sukunya dan bangsanya."
241,Kejadian,1,10,6,"Maka anak laki-laki Ham yaitu Kusy dan Mizraim dan Put dan Kanaan."
242,Kejadian,1,10,7,"Maka anak laki-laki Kusy yaitu Seba dan Hawila dan Sapta dan Raema dan Sabtekha; dan anak laki-laki Raema yaitu Syeba dan Dedan."
243,Kejadian,1,10,8,"Maka Kusypun beranak Nimrod, maka inilah mulai menjadi seorang penggagah di atas bumi ini."
244,Kejadian,1,10,9,"Dan ialah seorang pemburu yang gagah di hadapan hadirat Tuhan, yang dikatakan akan halnya: laksana Nimrod, seorang pemburu yang gagah di hadapan hadirat Tuhan."
245,Kejadian,1,10,10,"Maka ibu negeri kerajaannya yaitu Babil dan Erikh dan Akad dan Kalne dalam benua Siniar."
246,Kejadian,1,10,11,"Maka dari pada negeri itu keluarlah Asyur, lalu diperbuatnyalah negeri Niniwe dan Rehobot dan Ir dan Kalakh"
247,Kejadian,1,10,12,"dan Resin, di antara Niniwe dengan Kalakh, maka inilah negeri yang besar itu."
248,Kejadian,1,10,13,"Maka Mizraim beranaklah akan segala orang Ludim dan Ananim dan Lehabim dan Naftukhim"
249,Kejadian,1,10,14,"dan Patrusim dan Kaslukhim (maka dari padanyalah telah terpancar bangsa Filistin) dan Kaftorim."
250,Kejadian,1,10,15,"Maka Kanaan beranaklah akan Sidon, yaitu anaknya yang sulung, dan akan Het."
251,Kejadian,1,10,16,"dan akan orang Yebuzi dan Amori dan Girgazi"
252,Kejadian,1,10,17,"dan Hewi dan Arki dan Sini"
253,Kejadian,1,10,18,"dan Arwadi dan Tsemari dan Hamati; maka kemudian dari pada itu berpecah-pecahlah pula segala bangsa orang Kanani itu."
254,Kejadian,1,10,19,"Maka perhinggaan negeri orang Kanani itu dari Sidon arah ke Gerar sampai ke Gaza, dan sampai ke jalan yang menuju ke Sodom dan Gomorah dan Adema dan Zeboyim, hingga sampai ke Lasa."
255,Kejadian,1,10,20,"Mereka inilah anak-anak Ham serta dengan kaumnya dan bahasanya dan dalam negeri-negerinya dan dengan bangsanya."
256,Kejadian,1,10,21,"Arakian, maka jadi pula anak laki-laki Sem, yaitu bapa segala bani Heber dan saudara Yafet, yang tua."
257,Kejadian,1,10,22,"Maka anak laki-laki Sem ia itulah Elam dan Asyur dan Arfaksad dan Lud dan Aram."
258,Kejadian,1,10,23,"Maka anak-anak Aram yaitu Uz dan Hul dan Geter dan Maz."
259,Kejadian,1,10,24,"Maka Arfaksad beranaklah Selah dan Selah beranak Heber."
260,Kejadian,1,10,25,"Maka Heber beranaklah laki-laki dua orang, seorang bernama Peleg, karena pada zamannya cerai-berailah segala orang isi dunia itu, dan nama adiknya itu Yoktan."
261,Kejadian,1,10,26,"Maka Yoktan itupun beranaklah Almodad dan Selef dan Hatsarmawit dan Yerakh"
262,Kejadian,1,10,27,"dan Hadoram dan Uzal dan Dikela"
263,Kejadian,1,10,28,"dan Obal dan Abimail dan Syeba"
264,Kejadian,1,10,29,"dan Ofir dan Hawila dan Yobab, sekalian inilah anak laki-laki Yoktan."
265,Kejadian,1,10,30,"Maka adalah tempat kediaman mereka itu dari negeri Mesya sampai ke negeri Sefar, pegunungan di sebelah timur."
266,Kejadian,1,10,31,"Maka mereka inilah anak cucu Sem serta dengan kaumnya dan bahasanya dan dalam negeri-negerinya dengan bangsanya."
267,Kejadian,1,10,32,"Maka inilah segala kaum keluarga anak-anak Nuh, masing-masing dengan anak buahnya dan bangsanya, maka dari pada mereka itulah segala bangsapun telah berpecah-pecah di atas muka bumi, kemudian dari pada air bah itu."
268,Kejadian,1,11,1,"Bahwa pada seluruh bumi adalah hanya sebahasa dan sama petuturan."
269,Kejadian,1,11,2,"Maka sekali peristiwa, tatkla mereka itu berjalan ke sebelah timur, didapatinya akan suatu padang luas di tanah Siniar, lalu diamlah mereka itu di sana."
270,Kejadian,1,11,3,"Maka kata mereka itu seorang kepada seorang: Mari kita memperbuat batu bata serta membakar akan dia baik-baik. Maka batu bata itu baginya akan ganti batu betul dan gala-gala akan ganti kapur."
271,Kejadian,1,11,4,"Lagi kata mereka itu: Marilah kita bangunkan sebuah negeri dan sebuah menara, yang kemuncaknya sampai ke langit; demikianlah kita mengadakan suatu nama bagi diri kita, supaya jangan tercerai-berailah kita atas seluruh muka bumi."
272,Kejadian,1,11,5,"Hata, maka turunlah Tuhan hendak melihat negeri dan menara yang diperbuat oleh segala anak Adam itu."
273,Kejadian,1,11,6,"Maka firman Tuhan: Bahwa segala manusia ini sama sebangsa adanya dan mereka itu sekalian sama sebahasa jua; maka inilah sahaja mulanya perbuatan mereka itu; sekarang bukankah baik mereka itu ditegahkan dari pada segala sesuatu yang hendak diperbuatnya ini?"
274,Kejadian,1,11,7,"Mari, baiklah kita turun serta mengacaukan bahasanya di sana, supaya seorangpun tiada mengerti akan bahasa kawannya."
275,Kejadian,1,11,8,"Maka dengan hal demikian ditaburkan Tuhan akan mereka itu dari sana ke atas segala muka bumi; maka berhentilah mereka itu dari pada pekerjaan membangunkan negeri itu."
